"MovieTitle","MovieID","MovieURL","ReleaseYear","MovieRating","MovieNumUserRatings"
"Harvard Man","tt0242508","http://www.imdb.com/title/tt0242508/",2001,4.9,3724
"The Cat's Meow","tt0266391","http://www.imdb.com/title/tt0266391/",2001,6.4,6733
"The Sweetest Thing","tt0253867","http://www.imdb.com/title/tt0253867/",2002,5.1,44465
"Versus","tt0275773","http://www.imdb.com/title/tt0275773/",2000,6.6,10987
"Shackleton","tt0272839","http://www.imdb.com/title/tt0272839/",2002,7.7,2037
"Changing Lanes","tt0264472","http://www.imdb.com/title/tt0264472/",2002,6.5,55034
"Tru Confessions","tt0296251","http://www.imdb.com/title/tt0296251/",2002,7.8,2461
"Van Wilder","tt0283111","http://www.imdb.com/title/tt0283111/",2002,6.4,84869
"I Don't Know Jack","tt0292553","http://www.imdb.com/title/tt0292553/",2002,7.3,300
"High Crimes","tt0257756","http://www.imdb.com/title/tt0257756/",2002,6.3,28429
"Big Trouble","tt0246464","http://www.imdb.com/title/tt0246464/",2002,6.5,16860
"Unspeakable","tt0277412","http://www.imdb.com/title/tt0277412/",2002,3.2,1112
"Panic Room","tt0258000","http://www.imdb.com/title/tt0258000/",2002,6.8,195100
"Highway","tt0165361","http://www.imdb.com/title/tt0165361/",2002,6.3,4957
"The Rookie","tt0265662","http://www.imdb.com/title/tt0265662/",2002,7,25111
"Subway Monkey Hour","tt0316706","http://www.imdb.com/title/tt0316706/",2002,8,495
"Blade II","tt0187738","http://www.imdb.com/title/tt0187738/",2002,6.7,147741
"2001: A Space Travesty","tt0157262","http://www.imdb.com/title/tt0157262/",2000,3.3,9275
"Sorority Boys","tt0279781","http://www.imdb.com/title/tt0279781/",2002,5.4,11669
"Snow White: The Fairest of Them All","tt0255605","http://www.imdb.com/title/tt0255605/",2001,5.8,3208
"Clockstoppers","tt0157472","http://www.imdb.com/title/tt0157472/",2002,5.2,10863
"Harrison's Flowers","tt0216799","http://www.imdb.com/title/tt0216799/",2000,7.2,5251
"The Order","tt0193364","http://www.imdb.com/title/tt0193364/",2001,4.6,6255
"Ice Age","tt0268380","http://www.imdb.com/title/tt0268380/",2002,7.6,301779
"Resident Evil","tt0120804","http://www.imdb.com/title/tt0120804/",2002,6.7,188477
"Showtime","tt0284490","http://www.imdb.com/title/tt0284490/",2002,5.5,50488
"Firestarter 2: Rekindled","tt0297120","http://www.imdb.com/title/tt0297120/",2002,5,2264
"Read My Lips","tt0274117","http://www.imdb.com/title/tt0274117/",2001,7.4,10615
"I Am Dina","tt0281924","http://www.imdb.com/title/tt0281924/",2002,6.6,4605
"Men with Brooms","tt0263734","http://www.imdb.com/title/tt0263734/",2002,5.9,3617
"Me Without You","tt0263725","http://www.imdb.com/title/tt0263725/",2001,7,3692
"Cadet Kelly","tt0294425","http://www.imdb.com/title/tt0294425/",2002,5.5,9229
"All About the Benjamins","tt0278295","http://www.imdb.com/title/tt0278295/",2002,5.7,9249
"The Time Machine","tt0268695","http://www.imdb.com/title/tt0268695/",2002,5.9,99992
"Welcome to Eltingville","tt0312250","http://www.imdb.com/title/tt0312250/",2002,7.9,124
"40 Days and 40 Nights","tt0243736","http://www.imdb.com/title/tt0243736/",2002,5.6,60332
"Death to Smoochy","tt0266452","http://www.imdb.com/title/tt0266452/",2002,6.4,33931
"Shottas","tt0281190","http://www.imdb.com/title/tt0281190/",2002,6.1,3226
"Hard Cash","tt0248640","http://www.imdb.com/title/tt0248640/",2002,4.5,2625
"We Were Soldiers","tt0277434","http://www.imdb.com/title/tt0277434/",2002,7.1,96749
"Monsoon Wedding","tt0265343","http://www.imdb.com/title/tt0265343/",2001,7.4,18659
"Mean Machine","tt0291341","http://www.imdb.com/title/tt0291341/",2001,6.5,28378
"My Big Fat Greek Wedding","tt0259446","http://www.imdb.com/title/tt0259446/",2002,6.6,92900
"Dummy","tt0246592","http://www.imdb.com/title/tt0246592/",2002,6.8,5704
".com for Murder","tt0278259","http://www.imdb.com/title/tt0278259/",2002,2.7,1959
"Dragonfly","tt0259288","http://www.imdb.com/title/tt0259288/",2002,6.1,30783
"The Bank","tt0241223","http://www.imdb.com/title/tt0241223/",2001,6.7,2456
"Hart's War","tt0251114","http://www.imdb.com/title/tt0251114/",2002,6.3,41915
"John Q","tt0251160","http://www.imdb.com/title/tt0251160/",2002,7,93342
"Crime and Punishment","tt0307734","http://www.imdb.com/title/tt0307734/",2002,7.7,485
"Crossroads","tt0275022","http://www.imdb.com/title/tt0275022/",2002,3.3,33375
"Return to Never Land","tt0280030","http://www.imdb.com/title/tt0280030/",2002,5.8,12366
"The Rosa Parks Story","tt0293562","http://www.imdb.com/title/tt0293562/",2002,7.4,527
"Queen of the Damned","tt0238546","http://www.imdb.com/title/tt0238546/",2002,5.2,42094
"Rollerball","tt0246894","http://www.imdb.com/title/tt0246894/",2002,2.9,21715
"Collateral Damage","tt0233469","http://www.imdb.com/title/tt0233469/",2002,5.5,58736
"Big Fat Liar","tt0265298","http://www.imdb.com/title/tt0265298/",2002,5.4,27702
"Slackers","tt0240900","http://www.imdb.com/title/tt0240900/",2002,5.3,12189
"The Life and Adventures of Nicholas Nickleby","tt0253312","http://www.imdb.com/title/tt0253312/",2001,7.7,770
"Metropolis","tt0293416","http://www.imdb.com/title/tt0293416/",2001,7.3,16191
"Kung Pow: Enter the Fist","tt0240468","http://www.imdb.com/title/tt0240468/",2002,6.2,36337
"The Mothman Prophecies","tt0265349","http://www.imdb.com/title/tt0265349/",2002,6.5,61340
"A Walk to Remember","tt0281358","http://www.imdb.com/title/tt0281358/",2002,7.4,152852
"The Count of Monte Cristo","tt0245844","http://www.imdb.com/title/tt0245844/",2002,7.7,99527
"Daria in 'Is It College Yet?'","tt0285627","http://www.imdb.com/title/tt0285627/",2002,8.2,2241
"State Property","tt0301893","http://www.imdb.com/title/tt0301893/",2002,4.1,1612
"The Kid Stays in the Picture","tt0303353","http://www.imdb.com/title/tt0303353/",2002,7.4,5886
"Double Teamed","tt0281905","http://www.imdb.com/title/tt0281905/",2002,6.2,1888
"The Dangerous Lives of Altar Boys","tt0238924","http://www.imdb.com/title/tt0238924/",2002,7.1,11816
"Liberty Stands Still","tt0280870","http://www.imdb.com/title/tt0280870/",2002,5.7,6238
"Crush","tt0245407","http://www.imdb.com/title/tt0245407/",2001,5.8,3185
"Hysterical Blindness","tt0290664","http://www.imdb.com/title/tt0290664/",2002,6.5,2832
"Bloody Sunday","tt0280491","http://www.imdb.com/title/tt0280491/",2002,7.7,18920
"Jesus Christ Vampire Hunter","tt0311361","http://www.imdb.com/title/tt0311361/",2001,5.2,3473
"Pumpkin","tt0265591","http://www.imdb.com/title/tt0265591/",2002,6.3,7347
"Narc","tt0272207","http://www.imdb.com/title/tt0272207/",2002,7.2,33114
"WiseGirls","tt0284655","http://www.imdb.com/title/tt0284655/",2002,5.8,2510
"Real Women Have Curves","tt0296166","http://www.imdb.com/title/tt0296166/",2002,7,5885
"One Hour Photo","tt0265459","http://www.imdb.com/title/tt0265459/",2002,6.8,94730
"May","tt0303361","http://www.imdb.com/title/tt0303361/",2002,6.7,25470
"Better Luck Tomorrow","tt0280477","http://www.imdb.com/title/tt0280477/",2002,7.2,7881
"Gerry","tt0302674","http://www.imdb.com/title/tt0302674/",2002,6.2,14604
"The Good Girl","tt0279113","http://www.imdb.com/title/tt0279113/",2002,6.5,36642
"The Slaughter Rule","tt0266971","http://www.imdb.com/title/tt0266971/",2002,6.1,1971
"Blue Car","tt0290145","http://www.imdb.com/title/tt0290145/",2002,6.7,3091
"Biggie and Tupac","tt0303356","http://www.imdb.com/title/tt0303356/",2002,6.9,3103
"The Dancer Upstairs","tt0118926","http://www.imdb.com/title/tt0118926/",2002,7,5398
"XX/XY","tt0245573","http://www.imdb.com/title/tt0245573/",2002,6,2752
"Secretary","tt0274812","http://www.imdb.com/title/tt0274812/",2002,7.1,65247
"The Laramie Project","tt0257850","http://www.imdb.com/title/tt0257850/",2002,7.3,5436
"Orange County","tt0273923","http://www.imdb.com/title/tt0273923/",2002,6.2,40528
"Thirteen Conversations About One Thing","tt0268690","http://www.imdb.com/title/tt0268690/",2001,7.1,8484
"Empire","tt0262396","http://www.imdb.com/title/tt0262396/",2002,6,6331
"Fubar","tt0302585","http://www.imdb.com/title/tt0302585/",2002,7.2,3433
"Human Nature","tt0219822","http://www.imdb.com/title/tt0219822/",2001,6.4,15052
"Stolen Summer","tt0286162","http://www.imdb.com/title/tt0286162/",2002,6.5,2386
"Run Ronnie Run","tt0258100","http://www.imdb.com/title/tt0258100/",2002,6.4,4616
"Autumn Spring","tt0286476","http://www.imdb.com/title/tt0286476/",2001,7.6,1537
"When the Last Sword is Drawn","tt0359692","http://www.imdb.com/title/tt0359692/",2002,7.7,3847
"Red Cap","tt0307368","http://www.imdb.com/title/tt0307368/",2001,8.1,95
"Marlene Dietrich: Her Own Song","tt0268443","http://www.imdb.com/title/tt0268443/",2001,8,284
"Gosford Park","tt0280707","http://www.imdb.com/title/tt0280707/",2001,7.3,62744
"Kate & Leopold","tt0035423","http://www.imdb.com/title/tt0035423/",2001,6.3,60928
"Joe Somebody","tt0279889","http://www.imdb.com/title/tt0279889/",2001,5.4,8154
"The Lord of the Rings: The Fellowship of the Ring","tt0120737","http://www.imdb.com/title/tt0120737/",2001,8.8,1142213
"Black Hawk Down","tt0265086","http://www.imdb.com/title/tt0265086/",2001,7.7,275873
"Charlotte Gray","tt0245046","http://www.imdb.com/title/tt0245046/",2001,6.4,8702
"How High","tt0278488","http://www.imdb.com/title/tt0278488/",2001,6.2,40006
"The Other Side of Heaven","tt0250371","http://www.imdb.com/title/tt0250371/",2001,6.5,3081
"Iris","tt0280778","http://www.imdb.com/title/tt0280778/",2001,7.1,14332
"A Beautiful Mind","tt0268978","http://www.imdb.com/title/tt0268978/",2001,8.2,552272
"Ali","tt0248667","http://www.imdb.com/title/tt0248667/",2001,6.8,74586
"As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty","tt0262240","http://www.imdb.com/title/tt0262240/",2000,8.5,377
"Hot Money","tt0305648","http://www.imdb.com/title/tt0305648/",2001,7.4,176
"The Majestic","tt0268995","http://www.imdb.com/title/tt0268995/",2001,6.9,43472
"Vanilla Sky","tt0259711","http://www.imdb.com/title/tt0259711/",2001,6.9,198014
"Jimmy Neutron: Boy Genius","tt0268397","http://www.imdb.com/title/tt0268397/",2001,6,22427
"Good Advice","tt0243931","http://www.imdb.com/title/tt0243931/",2001,6.2,5663
"Last Orders","tt0253200","http://www.imdb.com/title/tt0253200/",2001,7,4950
"Not Another Teen Movie","tt0277371","http://www.imdb.com/title/tt0277371/",2001,5.7,76571
"Ocean's Eleven","tt0240772","http://www.imdb.com/title/tt0240772/",2001,7.8,374977
"Impostor","tt0160399","http://www.imdb.com/title/tt0160399/",2001,6.2,19435
"I Am Sam","tt0277027","http://www.imdb.com/title/tt0277027/",2001,7.6,116815
"Jack and the Beanstalk: The Real Story","tt0264262","http://www.imdb.com/title/tt0264262/",2001,6.9,2707
"The Lost Battalion","tt0287535","http://www.imdb.com/title/tt0287535/",2001,7.1,4961
"Texas Rangers","tt0193560","http://www.imdb.com/title/tt0193560/",2001,5.2,4598
"Code Unknown","tt0216625","http://www.imdb.com/title/tt0216625/",2000,7.2,7829
"OmnibusEpisode: Syd Barrett: Crazy Diamond","tt0200358","http://www.imdb.com/title/tt0200358/",2001,7.9,490
"Out Cold","tt0253798","http://www.imdb.com/title/tt0253798/",2001,6.3,14280
"The Affair of the Necklace","tt0242252","http://www.imdb.com/title/tt0242252/",2001,6.1,4362
"Spy Game","tt0266987","http://www.imdb.com/title/tt0266987/",2001,7,115535
"Frailty","tt0264616","http://www.imdb.com/title/tt0264616/",2001,7.3,56793
"Behind Enemy Lines","tt0159273","http://www.imdb.com/title/tt0159273/",2001,6.4,82766
"Black Knight","tt0265087","http://www.imdb.com/title/tt0265087/",2001,4.7,28916
"The Wash","tt0290332","http://www.imdb.com/title/tt0290332/",2001,4.5,5426
"Harry Potter and the Sorcerer's Stone","tt0241527","http://www.imdb.com/title/tt0241527/",2001,7.5,409267
"Ticker","tt0196158","http://www.imdb.com/title/tt0196158/",2001,3.5,5727
"Monster's Ball","tt0285742","http://www.imdb.com/title/tt0285742/",2001,7.1,69316
"Mark Twain","tt0306355","http://www.imdb.com/title/tt0306355/",2001,8.4,502
"Friend","tt0281718","http://www.imdb.com/title/tt0281718/",2001,7.4,3640
"Citizen Toxie: The Toxic Avenger IV","tt0212879","http://www.imdb.com/title/tt0212879/",2000,6.4,3899
"The One","tt0267804","http://www.imdb.com/title/tt0267804/",2001,5.9,75001
"Shallow Hal","tt0256380","http://www.imdb.com/title/tt0256380/",2001,5.9,104953
"The Man Who Wasn't There","tt0243133","http://www.imdb.com/title/tt0243133/",2001,7.6,81815
"Sweeney Todd: The Demon Barber of Fleet Street in Concert","tt0300536","http://www.imdb.com/title/tt0300536/",2001,8.6,625
"Route 666","tt0215135","http://www.imdb.com/title/tt0215135/",2001,4.3,2506
"Domestic Disturbance","tt0249478","http://www.imdb.com/title/tt0249478/",2001,5.5,20723
"Monsters, Inc.","tt0198781","http://www.imdb.com/title/tt0198781/",2001,8.1,527251
"The Man Who Sued God","tt0268437","http://www.imdb.com/title/tt0268437/",2001,6.5,4197
"Bones","tt0166110","http://www.imdb.com/title/tt0166110/",2001,4,5449
"Thir13en Ghosts","tt0245674","http://www.imdb.com/title/tt0245674/",2001,5.5,62138
"K-PAX","tt0272152","http://www.imdb.com/title/tt0272152/",2001,7.4,140305
"In the Time of the Butterflies","tt0263467","http://www.imdb.com/title/tt0263467/",2001,6.8,1674
"Victoria & Albert","tt0262995","http://www.imdb.com/title/tt0262995/",2001,7.6,809
"The Last Castle","tt0272020","http://www.imdb.com/title/tt0272020/",2001,6.9,54472
"Riding in Cars with Boys","tt0200027","http://www.imdb.com/title/tt0200027/",2001,6.5,21778
"Speaking of Sex","tt0243575","http://www.imdb.com/title/tt0243575/",2001,5.8,1920
"Little Secrets","tt0296845","http://www.imdb.com/title/tt0296845/",2001,6.5,2644
"From Hell","tt0120681","http://www.imdb.com/title/tt0120681/",2001,6.8,118849
"Halloweentown II: Kalabar's Revenge","tt0274761","http://www.imdb.com/title/tt0274761/",2001,6.5,3813
"Corky Romano","tt0250310","http://www.imdb.com/title/tt0250310/",2001,4.6,10715
"Bandits","tt0219965","http://www.imdb.com/title/tt0219965/",2001,6.6,54974
"Better Than Sex","tt0236019","http://www.imdb.com/title/tt0236019/",2000,6.4,1912
"On the Line","tt0279286","http://www.imdb.com/title/tt0279286/",2001,4.1,3618
"Max Keeble's Big Move","tt0273799","http://www.imdb.com/title/tt0273799/",2001,5.3,5513
"Training Day","tt0139654","http://www.imdb.com/title/tt0139654/",2001,7.7,287053
"The Royal Tenenbaums","tt0265666","http://www.imdb.com/title/tt0265666/",2001,7.6,196896
"Serendipity","tt0240890","http://www.imdb.com/title/tt0240890/",2001,6.9,80851
"Joy Ride","tt0206314","http://www.imdb.com/title/tt0206314/",2001,6.6,51139
"Zebra Lounge","tt0271884","http://www.imdb.com/title/tt0271884/",2001,4.7,1542
"Disco Pigs","tt0236157","http://www.imdb.com/title/tt0236157/",2001,6.8,3430
"No Man's Land","tt0283509","http://www.imdb.com/title/tt0283509/",2001,8,36400
"Mostly Martha","tt0246772","http://www.imdb.com/title/tt0246772/",2001,7.3,6639
"Mulholland Dr.","tt0166924","http://www.imdb.com/title/tt0166924/",2001,8,221789
"Amélie","tt0211915","http://www.imdb.com/title/tt0211915/",2001,8.4,492591
"Storytelling","tt0250081","http://www.imdb.com/title/tt0250081/",2001,6.9,14922
"Hearts in Atlantis","tt0252501","http://www.imdb.com/title/tt0252501/",2001,6.9,29232
"Zoolander","tt0196229","http://www.imdb.com/title/tt0196229/",2001,6.6,179446
"The Fluffer","tt0245115","http://www.imdb.com/title/tt0245115/",2001,5.7,2397
"100 Girls","tt0214388","http://www.imdb.com/title/tt0214388/",2000,5.9,18012
"Don't Say a Word","tt0260866","http://www.imdb.com/title/tt0260866/",2001,6.3,38711
"Stranded","tt0283015","http://www.imdb.com/title/tt0283015/",2001,5.4,2174
"Vampire Hunter D: Bloodlust","tt0216651","http://www.imdb.com/title/tt0216651/",2000,7.8,21921
"Glitter","tt0118589","http://www.imdb.com/title/tt0118589/",2001,2.1,19017
"Replicant","tt0238552","http://www.imdb.com/title/tt0238552/",2001,5.3,10795
"Walt: The Man Behind the Myth","tt0296273","http://www.imdb.com/title/tt0296273/",2001,7.9,317
"The Glass House","tt0221218","http://www.imdb.com/title/tt0221218/",2001,5.8,24466
"Heist","tt0252503","http://www.imdb.com/title/tt0252503/",2001,6.6,27442
"Life as a House","tt0264796","http://www.imdb.com/title/tt0264796/",2001,7.5,38152
"Novocaine","tt0234354","http://www.imdb.com/title/tt0234354/",2001,5.8,9382
"Hard Ball","tt0180734","http://www.imdb.com/title/tt0180734/",2001,6.3,21527
"Megiddo: The Omega Code 2","tt0263728","http://www.imdb.com/title/tt0263728/",2001,4.1,2243
"Soul Survivors","tt0218619","http://www.imdb.com/title/tt0218619/",2001,3.8,7211
"The Musketeer","tt0246544","http://www.imdb.com/title/tt0246544/",2001,4.7,12660
"Rock Star","tt0202470","http://www.imdb.com/title/tt0202470/",2001,6.2,32891
"To End All Wars","tt0243609","http://www.imdb.com/title/tt0243609/",2001,7.1,8614
"The Lost Skeleton of Cadavra","tt0307109","http://www.imdb.com/title/tt0307109/",2001,7,4048
"Lantana","tt0259393","http://www.imdb.com/title/tt0259393/",2001,7.4,16094
"Lovely & Amazing","tt0258273","http://www.imdb.com/title/tt0258273/",2001,6.9,5920
"Jeepers Creepers","tt0263488","http://www.imdb.com/title/tt0263488/",2001,6.1,80468
"He Died with a Felafel in His Hand","tt0172543","http://www.imdb.com/title/tt0172543/",2001,7.1,2538
"Two Can Play That Game","tt0269341","http://www.imdb.com/title/tt0269341/",2001,6.1,4152
"Maybe Baby","tt0206926","http://www.imdb.com/title/tt0206926/",2000,5.6,4908
"Ghosts of Mars","tt0228333","http://www.imdb.com/title/tt0228333/",2001,4.9,41281
"Jay and Silent Bob Strike Back","tt0261392","http://www.imdb.com/title/tt0261392/",2001,6.9,123571
"Bubble Boy","tt0258470","http://www.imdb.com/title/tt0258470/",2001,5.6,24436
"Summer Catch","tt0234829","http://www.imdb.com/title/tt0234829/",2001,4.9,12625
"American Outlaws","tt0244000","http://www.imdb.com/title/tt0244000/",2001,6,11782
"Captain Corelli's Mandolin","tt0238112","http://www.imdb.com/title/tt0238112/",2001,5.9,27162
"The Parole Officer","tt0283534","http://www.imdb.com/title/tt0283534/",2001,6.4,5390
"Session 9","tt0261983","http://www.imdb.com/title/tt0261983/",2001,6.5,41879
"Osmosis Jones","tt0181739","http://www.imdb.com/title/tt0181739/",2001,6.2,24145
"American Pie 2","tt0252866","http://www.imdb.com/title/tt0252866/",2001,6.4,190028
"The Curse of the Jade Scorpion","tt0256524","http://www.imdb.com/title/tt0256524/",2001,6.8,30330
"James Dean","tt0240628","http://www.imdb.com/title/tt0240628/",2001,7.4,3813
"Going Greek","tt0263386","http://www.imdb.com/title/tt0263386/",2001,4.8,1235
"The Others","tt0230600","http://www.imdb.com/title/tt0230600/",2001,7.6,253983
"Fidel","tt0292508","http://www.imdb.com/title/tt0292508/",2001,7.5,457
"Original Sin","tt0218922","http://www.imdb.com/title/tt0218922/",2001,6,42819
"Rat Race","tt0250687","http://www.imdb.com/title/tt0250687/",2001,6.4,90304
"The Princess Diaries","tt0247638","http://www.imdb.com/title/tt0247638/",2001,6.2,85792
"Bread and Tulips","tt0237539","http://www.imdb.com/title/tt0237539/",2000,7.4,7672
"Planet of the Apes","tt0133152","http://www.imdb.com/title/tt0133152/",2001,5.7,171186
"Rush Hour 2","tt0266915","http://www.imdb.com/title/tt0266915/",2001,6.6,151336
"Kevin James: Sweat the Small Stuff","tt0305727","http://www.imdb.com/title/tt0305727/",2001,8,751
"America's Sweethearts","tt0265029","http://www.imdb.com/title/tt0265029/",2001,5.7,46123
"Jurassic Park III","tt0163025","http://www.imdb.com/title/tt0163025/",2001,5.9,201798
"The Mists of Avalon","tt0244353","http://www.imdb.com/title/tt0244353/",2001,7,7004
"Made","tt0227005","http://www.imdb.com/title/tt0227005/",2001,6.4,14699
"The Score","tt0227445","http://www.imdb.com/title/tt0227445/",2001,6.8,97771
"The Weight of Water","tt0210382","http://www.imdb.com/title/tt0210382/",2000,6,7440
"Scary Movie 2","tt0257106","http://www.imdb.com/title/tt0257106/",2001,5.2,112566
"The Secret Life of Us","tt0266949","http://www.imdb.com/title/tt0266949/",2001,8.5,235
"Final Fantasy: The Spirits Within","tt0173840","http://www.imdb.com/title/tt0173840/",2001,6.4,70069
"A Fish Tale","tt0168856","http://www.imdb.com/title/tt0168856/",2000,5.8,3852
"Pootie Tang","tt0258038","http://www.imdb.com/title/tt0258038/",2001,5.1,10898
"Crazy/Beautiful","tt0250224","http://www.imdb.com/title/tt0250224/",2001,6.5,20875
"A.I. Artificial Intelligence","tt0212720","http://www.imdb.com/title/tt0212720/",2001,7.1,225843
"Legally Blonde","tt0250494","http://www.imdb.com/title/tt0250494/",2001,6.2,120289
"Kiss of the Dragon","tt0271027","http://www.imdb.com/title/tt0271027/",2001,6.6,51308
"Cats & Dogs","tt0239395","http://www.imdb.com/title/tt0239395/",2001,5.2,43660
"Baby Boy","tt0255819","http://www.imdb.com/title/tt0255819/",2001,6.4,8959
"An American Rhapsody","tt0221799","http://www.imdb.com/title/tt0221799/",2001,6.9,3208
"Dr. Dolittle 2","tt0240462","http://www.imdb.com/title/tt0240462/",2001,4.6,32188
"The Fast and the Furious","tt0232500","http://www.imdb.com/title/tt0232500/",2001,6.7,253153
"Ghost World","tt0162346","http://www.imdb.com/title/tt0162346/",2001,7.4,92254
"Borstal Boy","tt0221838","http://www.imdb.com/title/tt0221838/",2000,6.8,1975
"Bully","tt0242193","http://www.imdb.com/title/tt0242193/",2001,7,28392
"Sexy Beast","tt0203119","http://www.imdb.com/title/tt0203119/",2000,7.3,41274
"Lara Croft: Tomb Raider","tt0146316","http://www.imdb.com/title/tt0146316/",2001,5.7,148401
"Tortilla Soup","tt0255653","http://www.imdb.com/title/tt0255653/",2001,6.5,3421
"A Shot at Glory","tt0193854","http://www.imdb.com/title/tt0193854/",2000,6.3,1780
"The Anniversary Party","tt0254099","http://www.imdb.com/title/tt0254099/",2001,6.4,7331
"Evolution","tt0251075","http://www.imdb.com/title/tt0251075/",2001,6,97674
"A Huey P. Newton Story","tt0278490","http://www.imdb.com/title/tt0278490/",2001,7.1,544
"Daddy and Them","tt0166158","http://www.imdb.com/title/tt0166158/",2001,5.7,1764
"Swordfish","tt0244244","http://www.imdb.com/title/tt0244244/",2001,6.5,149812
"Atlantis: The Lost Empire","tt0230011","http://www.imdb.com/title/tt0230011/",2001,6.8,66218
"What's the Worst That Could Happen?","tt0161083","http://www.imdb.com/title/tt0161083/",2001,5.4,11864
"Marilyn Monroe: The Final Days","tt0286809","http://www.imdb.com/title/tt0286809/",2001,8,611
"All Over the Guy","tt0250202","http://www.imdb.com/title/tt0250202/",2001,6.5,3791
"O","tt0184791","http://www.imdb.com/title/tt0184791/",2001,6.2,16999
"The Man Who Cried","tt0206917","http://www.imdb.com/title/tt0206917/",2000,6.2,12265
"Pearl Harbor","tt0213149","http://www.imdb.com/title/tt0213149/",2001,6,239487
"Conspiracy","tt0266425","http://www.imdb.com/title/tt0266425/",2001,7.8,11775
"Moulin Rouge!","tt0203009","http://www.imdb.com/title/tt0203009/",2001,7.6,214906
"Wingspan","tt0281372","http://www.imdb.com/title/tt0281372/",2001,8.1,144
"Nora","tt0158033","http://www.imdb.com/title/tt0158033/",2000,6.1,1334
"Ed Gein","tt0230169","http://www.imdb.com/title/tt0230169/",2000,5.6,4292
"The Tailor of Panama","tt0236784","http://www.imdb.com/title/tt0236784/",2001,6.1,22946
"Stanley Kubrick: A Life in Pictures","tt0278736","http://www.imdb.com/title/tt0278736/",2001,8,7989
"The Mummy Returns","tt0209163","http://www.imdb.com/title/tt0209163/",2001,6.3,234412
"61*","tt0250934","http://www.imdb.com/title/tt0250934/",2001,7.9,11251
"The Forsaken","tt0245120","http://www.imdb.com/title/tt0245120/",2001,5.3,7160
"One Night at McCool's","tt0203755","http://www.imdb.com/title/tt0203755/",2001,6.1,25492
"Town & Country","tt0141907","http://www.imdb.com/title/tt0141907/",2001,4.3,4040
"Pie in the Sky: The Brigid Berlin Story","tt0261174","http://www.imdb.com/title/tt0261174/",2000,7.3,182
"The Safety of Objects","tt0256359","http://www.imdb.com/title/tt0256359/",2001,6.6,3707
"Shrek","tt0126029","http://www.imdb.com/title/tt0126029/",2001,7.9,432256
"Dancing at the Blue Iguana","tt0217355","http://www.imdb.com/title/tt0217355/",2000,5.8,3129
"Kissing Jessica Stein","tt0264761","http://www.imdb.com/title/tt0264761/",2001,6.7,13612
"Ginger Snaps","tt0210070","http://www.imdb.com/title/tt0210070/",2000,6.8,31743
"Sidewalks of New York","tt0239986","http://www.imdb.com/title/tt0239986/",2001,6.5,5652
"The Center of the World","tt0240402","http://www.imdb.com/title/tt0240402/",2001,5.9,3965
"Freddy Got Fingered","tt0240515","http://www.imdb.com/title/tt0240515/",2001,4.5,38493
"Crocodile Dundee in Los Angeles","tt0231402","http://www.imdb.com/title/tt0231402/",2001,4.8,18871
"Horatio Hornblower: Retribution","tt0273657","http://www.imdb.com/title/tt0273657/",2001,8.4,2596
"The Body","tt0201485","http://www.imdb.com/title/tt0201485/",2001,5.3,6381
"Bridget Jones's Diary","tt0243155","http://www.imdb.com/title/tt0243155/",2001,6.7,159527
"Joe Dirt","tt0245686","http://www.imdb.com/title/tt0245686/",2001,5.9,39425
"Hornblower: Mutiny","tt0273656","http://www.imdb.com/title/tt0273656/",2001,8.2,3054
"Just Visiting","tt0189192","http://www.imdb.com/title/tt0189192/",2001,5.8,14363
"Josie and the Pussycats","tt0236348","http://www.imdb.com/title/tt0236348/",2001,5.3,18477
"Shadow Magic","tt0238588","http://www.imdb.com/title/tt0238588/",2000,7.2,681
"Along Came a Spider","tt0164334","http://www.imdb.com/title/tt0164334/",2001,6.3,56486
"Tomcats","tt0246989","http://www.imdb.com/title/tt0246989/",2001,5.3,15085
"Someone Like You...","tt0244970","http://www.imdb.com/title/tt0244970/",2001,6.1,18789
"Pokémon 3: The Movie","tt0235679","http://www.imdb.com/title/tt0235679/",2000,5.4,8110
"Blow","tt0221027","http://www.imdb.com/title/tt0221027/",2001,7.6,187791
"Wit","tt0243664","http://www.imdb.com/title/tt0243664/",2001,8.2,7107
"Heartbreakers","tt0125022","http://www.imdb.com/title/tt0125022/",2001,6.2,42558
"The Animal","tt0255798","http://www.imdb.com/title/tt0255798/",2001,4.8,45210
"Spy Kids","tt0227538","http://www.imdb.com/title/tt0227538/",2001,5.4,79159
"Enemy at the Gates","tt0215750","http://www.imdb.com/title/tt0215750/",2001,7.6,176635
"The Dish","tt0205873","http://www.imdb.com/title/tt0205873/",2000,7.3,12169
"Exit Wounds","tt0242445","http://www.imdb.com/title/tt0242445/",2001,5.5,26642
"Say It Isn't So","tt0239949","http://www.imdb.com/title/tt0239949/",2001,4.9,10963
"Lorna Doone","tt0259786","http://www.imdb.com/title/tt0259786/",2000,7.1,1376
"Princess of Thieves","tt0272790","http://www.imdb.com/title/tt0272790/",2001,5.8,3660
"The Luck of the Irish","tt0274636","http://www.imdb.com/title/tt0274636/",2001,6.2,3969
"Get Over It","tt0192071","http://www.imdb.com/title/tt0192071/",2001,5.8,15172
"Amy's Orgasm","tt0280424","http://www.imdb.com/title/tt0280424/",2001,5.2,1615
"Driven","tt0132245","http://www.imdb.com/title/tt0132245/",2001,4.5,33381
